Id,Predicted
162092,571283.6733
63996,700414.3333
131279,530573.2778
92979,360904.6488
154767,522426.1633
172333,528567.4524
184731,586352.0826
125452,435583.8644
82237,337096.0333
80802,406206.5794
33689,300479.9082
147140,397561.0278
94883,353901.1531
139347,427447.3144
141998,429659.4404
62192,408765.5106
135519,476372.4206
156295,472830.588
102923,639085.7918
119955,401814.4936
180176,691506
123033,411650.0329
130759,702404.6641
174735,547474.7814
17076,351864.9271
18241,366164.1657
163559,437774.451
174245,706779.3234
21111,314285.2117
73941,533480.3832
40189,306493.0602
105615,361421.0008
40055,381433.2216
124639,492883.3954
21050,314744.8689
52361,277711.2946
42021,261285.8313
115208,313876.1941
96613,468226.1115
115336,371910.0307
98521,410941.3659
51443,284856.849
152789,439479.5563
92697,498655.0419
396,250237.7354
88710,651821.4857
56459,420876.38
22071,339831.0917
153847,579612.4156
102887,728334.8221
20471,351271.9358
126723,513324.3008
26542,312444.8272
33179,302855.852
69114,567527.1941
74659,382315.6731
169817,558871.3592
10424,331925.8954
156531,428153.7998
48479,443038.8031
77471,332273.8974
133897,380658.3463
36669,347678.6891
92808,569458.3524
180396,604603.6051
106941,432419.978
92453,395758.6722
172648,604964.8456
35241,274193.9775
99903,578060.2703
180314,570380.3473
9925,299568.3897
89270,649008.721
151507,355376.7665
64945,432542.1692
67795,601641.0951
22891,295080.8501
53983,523002.96
20816,296732.2674
42492,321181.7303
29308,512346.2577
123548,487688.5832
156225,436834.4919
173093,558122.2114
126363,387026.3016
1532,288311.5708
178143,613095.369
115121,356623.9025
166339,553765.4387
12647,307126.7394
28284,471882.4377
156348,394174.7647
94807,403785.7708
58302,380103.7391
41916,276675.0443
98002,578334.2583
21509,478232.727
171236,488729.5829
117645,392361.9361
164907,597536.0459
10556,342062.0944
821,244393.1743
153667,419983.9114
99786,442126.5853
37544,355771.0172
66778,366574.091
118079,392713.0373
65301,356842.5971
78159,518303.119
99209,334761.5785
55175,293429.6764
178387,580477.5566
259,251950.9388
23755,354214
28925,371829.0934
183661,726762.0115
104023,421300.8053
147584,410150.1708
179480,624729.91
989,226867.5326
82137,645417.5558
79343,471809.5
52881,401311.7698
157796,391039.9117
60694,272884.7926
163246,522942.3447
7589,344270.0704
168271,508899.2025
95096,571761.528
5678,276699.5972
11132,351068.8571
5872,249965.3091
114547,349041.0541
123744,387328.7733
157196,418801.5833
92067,361070.5015
53497,304721.4878
176593,553338.9796
40592,362378.4703
154890,494722.5317
66229,347598.0951
93621,408829.1299
90965,400432.8192
36892,285685.9672
182143,562190.4975
90218,545771.69
76890,330770.7289
179630,554818.9564
7252,342879.6919
20036,321132.3579
59665,481248.0451
49560,277505.173
106052,514073.0395
185967,742469.3193
100388,425837.7195
71240,385780.9576
132758,382477.746
126882,393808.6695
15798,377885.7923
84263,652141.4167
84359,364985.9832
142925,534484.7484
95769,420215.0688
150795,499199.7924
74126,591137.3857
49460,368814.7262
152031,385747.874
16817,325049.9358
23002,295080.8501
14366,326446.1169
138290,581846.9563
85301,319481.455
55502,406558.3898
117067,445391.7579
132226,413967.6454
44204,413226.9368
59721,317246.646
82069,676321.3547
27519,299568.3897
175062,608880.7045
7856,401551.0699
50179,284326.3936
35488,318422.8653
101243,476489.7143
166472,516144.4721
122966,421687.7422
178520,734437.6345
100317,693994.5951
14089,339642.2148
62155,419171.5415
178392,580477.5566
140697,567306.6497
4645,235221.0394
85250,387475.2254
61570,545544.0854
33978,364076.0883
151284,488053.4157
80160,485868.0674
55813,314703.8004
83308,523374.1367
85912,495036.5357
183338,610340.4127
43240,447549.2442
113890,422797.6269
25753,293470.6047
27223,253532.3667
172322,544543.7086
36575,298284.5484
110677,547442.9981
117224,335306.4558
117091,404275.8383
12352,306332.504
156200,461480.1277
70536,470681.9974
14420,339642.2148
5078,415846.1989
8029,316280.1093
18817,369504.5525
77262,394192.5
180316,612602.6694
84833,435789.5513
152817,392649.5407
24970,274675.7484
93601,338536.3093
14057,343380.2893
126761,369722.8026
96728,533970.9832
117631,392664.3846
170039,530330.4762
94713,377820.732
148814,433024.0238
92844,550865.4648
71786,520903.7105
36039,266849.06
113287,379078.1011
125378,444278.4035
41794,330513.8158
84133,650748.3602
174089,467470.3054
33462,301321.2239
158876,435394.2481
90847,436056.3908
105617,361421.0008
104194,582427.04
69178,568414.1266
142381,490040.4095
80346,384484.1547
76175,460885.9529
97660,728918.5562
73223,441512.9436
116207,369722.8026
32174,283456.409
34776,329300.6571
138716,587308.5874
81155,480262.6478
35317,287435.1723
171331,583058.6631
147345,458013.0756
33932,342195.4621
165578,428973.0689
27363,260446.1755
137104,414298.0572
68596,495234.7041
42156,345801.5287
124686,473863.9092
17018,332865.576
164614,472189.6831
42960,340604.943
63099,298890.0561
81265,411752.432
112191,398290.6876
23090,295730.6069
172708,509204.6548
36020,319164.3345
90623,507806.891
139777,497558.7888
7620,305435.0324
137497,504674.4482
38986,335993.8672
180763,664772.2802
36277,382688.4983
117648,392361.9361
23392,304487.8224
20979,428303.7643
133912,398463.3944
155458,643063.9822
60863,517082.2155
72397,396542.2564
40635,344523.0801
17859,378758.0238
108232,377400.7738
87887,494318.3185
73495,381476.3094
91856,319481.455
143143,367396.5035
139533,392042.0957
85391,420667.3357
74283,384199.7094
154589,474580.7659
37485,292646.1346
117207,335306.4558
180327,550114.7207
133489,363766.2724
165654,701611.8412
75924,419969.3062
87618,400608.5766
34935,299321.1278
137010,698750.8726
49512,305380.8416
55734,353687.8017
106001,513106.1902
73400,421498.5562
6751,297555.9473
36165,298827.9466
116202,349849.5514
138700,458449.484
124933,533393.7637
145766,454632.8589
86804,397709.8155
170802,569321.3785
130328,374018.1881
7773,352720.9361
180092,478993.8775
162116,419900.3497
46224,295344.1913
185784,609693.3223
120809,431844.8843
141548,372425.98
41326,299071.5975
168633,481036.3131
14509,320137.9674
7818,327045.2844
77833,459953.0291
145273,359251.827
58309,289474.2486
55716,317702.7909
46442,312797.3001
51607,538412.8348
38554,241707.2653
97901,545519.1409
46371,325436.1071
153780,709892.5299
136919,499075.1711
154747,480372.039
8095,321183.2135
73891,605163.2458
123857,494336.1331
125834,604699.12
15263,306050.6479
15924,363767.024
137970,516639.1195
177756,691318.1844
51332,358461.9267
45570,434798.7429
71255,385780.9576
87679,413063.5992
168582,592032.5402
114496,444510.75
95859,423396.3324
97523,523374.1367
25997,289178.7001
99528,319481.455
52822,330159.1113
20106,412806.1889
47620,332084.4168
98864,443679.2568
73295,395480.5911
86195,417145.689
45264,362988.6678
115902,458060.2135
161807,514985.0107
80664,343632.4297
78707,437559.9467
57065,538973.2776
181426,655547.6701
26126,451343.5595
99535,319481.455
46446,312797.3001
120851,435158.5135
99797,388223.2358
53517,294178.9263
13175,426564.5118
40462,414709.236
29418,272046.0374
149716,409584.6851
37690,300585.9776
148508,575713.3394
119868,381882.4586
112666,515130.1608
89794,440743.3695
57363,503946.5901
90996,472284.0805
133535,375195.0481
153642,485894.3456
18750,299328.9067
72412,396542.2564
80518,433248.6078
44749,432923.1951
35683,367552.4319
82518,379078.1011
21196,398152.7885
177212,570245.3169
27147,316124.6168
48336,488456.5852
3856,279621.9243
2989,328249.1189
89009,392786.4078
91195,502532.1299
61262,626761.1746
8678,278578.1797
152939,557428.7593
73617,502997.8691
15370,286798.0012
30786,350825.6217
138286,479826.0491
16215,374080.7594
12978,348604.5386
170540,486888.9301
12614,403024.0201
41065,328856.4256
101716,423220.6822
169473,552867.1699
155485,616807.6077
124092,610684.7641
171158,528017.5128
34322,322496.6592
61330,477033.4655
160830,598979.9964
12371,386991.8152
70257,358203.9312
2520,334609.1351
118280,305424.5192
99672,381064.1767
50974,369880.0211
98805,341508.5079
76754,336477.0075
164921,597536.0459
137258,414008.4811
77108,316315.0548
161941,506941.5833
80566,446315.1488
3889,625107.9182
92444,395758.6722
24171,315265.9849
176074,608749.8526
179132,710819.8333
117881,449894.6753
25173,380203.3
54953,390152.952
142766,419779.4924
137513,710294.8286
14036,309830.6407
43092,348891.468
4835,226675.91
121135,475083.0529
183148,734611.86
39636,315048.2534
110847,428962.3539
157441,518067.4363
84260,594978.0875
144552,739584.8188
1453,293032.9817
169337,520682.7229
126153,447315.187
69043,427796.2198
44980,318740.2838
151879,439223.1033
23850,451869.3229
169011,481865.246
36054,300777.3978
162449,693689.9601
159423,531051.5954
180166,670305.4657
85655,361421.0008
108189,394067.9599
21605,394949.6512
102405,613756.7581
51557,366052.3098
171073,462760.4436
34310,365639.6767
141467,419779.4924
166489,397912.4484
135787,544785.3684
77373,361070.5015
3985,504980.2772
62350,388606.905
81335,430599.5251
139715,452368.8165
139248,341267.7738
65491,362922.0913
105008,487521.3967
157783,530895.8622
14931,322317.2085
166081,472363.9672
68114,403794.2292
43381,303444.5979
45639,292646.1346
100230,411972.7488
102209,511841.9947
10087,349195.5311
23815,282840.1283
113212,435435.3477
12836,313507.334
171713,470751.1807
121024,388328.3652
65705,408878.0867
141490,495373.7787
131515,491898.4858
144496,410353.7899
17985,301273.7995
143326,423210.9709
120581,532950.4238
21474,406196.3203
19726,262263.8604
58227,345645.2381
113527,423431.3481
42452,583135.3524
140076,397661.9973
149221,484334.5149
115930,460917.8738
159235,482941.9187
37674,300585.9776
2613,239573.3631
115451,604844.093
13281,344840.804
104358,499336.5354
65423,566866.1827
51929,290183.1158
54049,331845.5425
70397,415496.9156
33820,364321.203
152616,557258.2544
127860,408418.709
30345,297641.4304
54667,326006.2623
159674,446816.4597
122508,456742.3316
4461,307947.3675
123929,505765.9193
168906,462735.496
173067,421326.5859
99661,381064.1767
126528,374998.6733
160955,667144.9172
122348,399425.5939
142553,579477.2725
83627,415993.2805
45520,399963.5827
49963,241971.79
84980,535160.4785
94348,507285.632
127030,414400.3147
65870,400836.462
63524,472071.1044
91237,310989.9838
42223,355355.2822
21454,395897.3812
93272,536942.9058
90984,520468.8369
150289,517982.5852
160841,413139.455
27429,264931.7378
31869,380203.3
104531,527129.3722
59007,364328.5486
26112,329685.0329
70799,569548.8673
143056,386207.7133
116586,401303.4478
62957,451002.4397
6844,367791.6219
3549,258002.1867
21051,314744.8689
25985,289178.7001
12964,348604.5386
4979,549623.0777
85341,457393.1862
126071,643835.0956
54414,291732.0725
2244,311326.0568
137913,495429.2683
73005,502702.5126
46809,397281.2977
66838,376247.619
42488,281210.8391
47670,352699.799
59361,336846.6536
16670,352008.9286
177883,584836.0281
143106,412142.4065
91657,370062.1909
117419,385611.8464
127497,361451.8452
65218,400836.462
136183,685943.746
107739,404931.7356
178316,731657.4759
106672,390218.8056
165109,417612.2511
163908,533818.0887
3803,231142.3182
88226,503675.3155
78629,453487.2385
56567,321745.131
96101,434387.5816
134401,439556.1352
103112,427781.4703
143304,609725.3434
11650,308075.6651
156337,462233.631
45561,275295.4918
185487,670187.3094
107657,378406.598
150941,423171.6604
119104,520845.5913
4996,294273.8907
78804,420727.3431
178103,613343.2222
77950,440553.0077
54529,347191.0027
114995,321478.3264
61184,402870.5313
64728,397386.4102
47286,387073.597
153214,509054.3742
18577,292917.9117
22248,296946.6582
97077,356841.1514
120250,413724.0807
4385,307947.3675
167043,467461.8796
41415,342227.0014
68771,397754.9966
131281,473294.381
72273,384463.0244
150853,697258.9844
45843,373026.554
79867,393436.7922
92735,447950.3678
100081,478683.5336
138670,399761.1124
135039,514297.8877
3809,419785.5336
104504,419051.2813
24475,367736.881
111532,392246.5353
131342,430007.7534
82226,335715.3962
121698,355051.0643
37190,312685.1818
161251,477854.3699
118638,386207.7133
33342,319417.6095
76775,308994.7532
31922,302222.534
138240,534403.6617
96954,409507.245
45417,281076.9393
10304,349372.5714
58144,457514.8152
161750,473022.7828
163025,471631.8152
156658,557421.2246
47867,322079.7483
117601,400179.0662
88659,422024.5244
43779,422518.5971
106017,684642.7617
41140,318285.6653
91371,388219.0745
125917,714312.0102
149962,421583.6494
143964,412624.4643
74626,452923.1085
150406,512337.3377
112146,592114.2735
89594,363079.5667
76414,427895.2307
53424,281123.4226
165010,577454.114
51013,316469.1607
125519,429659.4404
143881,451680.9048
13098,313533.745
8941,378511.0114
109327,461032.676
61811,628409.2774
125350,508786.5314
153700,428129.7188
106367,441959.1409
85915,591581.2394
104152,555036.8333
46891,262851.7849
11633,382110.9452
11689,307600.6729
9564,306893.1924
179532,598331.0333
15119,264868.4889
73020,438880.498
135978,343632.4297
42050,304126.1509
13750,335401.5854
116422,482080.4167
136570,398051.5385
159522,687672.6659
154998,389305.4885
114853,393761.3333
42605,320796.4865
40526,322801.1453
121328,443296.6429
12526,301520.2525
56751,526252.5996
61775,545544.0854
44531,366549.5485
5753,279265.3429
84213,432248.6198
111826,354058.0458
177083,689515.1139
103514,423682.2738
74844,423651.7833
58728,391335.0422
13712,418479.9062
103291,357354.5275
84353,364985.9832
115073,361070.5015
47256,434099.6667
163349,467730.64
18222,277450.4788
130233,457789.5317
130907,349488.7472
116548,323405.4843
51308,330698.3608
45236,374785.9881
48984,298571.9226
74060,477013.704
34392,323873.1911
80607,415181.7181
131745,610490.1857
123440,416136.5675
151624,389049.9309
120069,377553.1089
159257,497866.7098
156296,472830.588
47881,390189.8133
174248,706779.3234
109498,355361.2413
177357,631614.1863
35626,371715.643
55427,403201.2
135996,380712.6057
51947,265867.1509
49115,336322.4583
141883,426366.3113
57453,425676.189
174125,639223.3398
30649,305565.0044
86023,553774.0792
140197,656033.0444
89689,425548.1035
182871,583648.7967
42053,390839.4835
85123,466829.0708
156217,526607.2195
91738,506100.8236
61650,489666.0904
134659,490122.1431
66858,305378.8452
128402,314377.8478
175668,624940.7398
12279,273860.7096
78168,518303.119
11108,252810.7904
124316,444170.6766
130946,499492.7264
182789,519658.4325
159756,515766.4743
94285,509221.3528
61444,662502.234
165658,701611.8412
48462,458169.6429
144457,429604.8279
149455,439525.689
72984,406647.9341
143777,488659.8748
118707,405047.6029
72468,463475.6709
168194,521330.9874
96365,531769.002
14238,345115.8398
168436,439217.1548
159189,432268.8333
27894,316242.7356
179055,711379.0639
182324,568396.1561
95122,391552.6234
127803,465225.2367
48971,298571.9226
142517,546120.309
114250,486463.6984
19377,259951.2532
158230,517015.1733
6011,306724.1682
118060,483116.5952
144603,475544.7435
21348,368036.1381
86592,469486.8924
124023,516678.8571
179314,568113.3327
136239,398857.5217
57227,519754.272
157181,469316.9267
153575,412698.2958
19545,276114.0516
94076,374889.9006
110344,417274.2128
89261,534156.3521
109644,388550.2022
76451,308994.7532
6286,309979.1841
120290,403188.1121
49001,288685.4418
13820,431331.5862
183794,604603.6051
10099,349195.5311
88928,381476.3094
64243,407423.2844
26551,312444.8272
160549,463823.4527
181011,740886.0029
33721,312444.8272
148238,491311.5237
133496,473020.5352
146110,495429.2683
142522,546120.309
181313,693990.9276
88354,505765.9193
179507,478993.8775
146356,450913.4315
182138,548473.3518
7078,273565.3535
26327,251280.7913
43157,310273.2973
160398,707244.7965
109459,628005.671
49399,272884.7926
35371,310090.7958
62156,419171.5415
16340,335081.7503
14727,288436.5627
88492,488195.2675
180391,572594.6754
112920,375165.1452
174504,583827.9038
2369,225512.6012
17790,299465.023
67247,308986.9067
90397,461983.2828
91641,396383.1299
80937,369810.227
124038,441723.6826
24248,309337.6187
124604,391479.2685
77069,370062.1909
37715,295030.2364
159225,482941.9187
95976,481636.0671
78286,571934.0419
114681,342928.3943
136531,578496.9065
122243,358614.9051
54636,470686.4286
130402,459996.247
35264,335925.0434
117680,437665.9973
171917,566293.4735
88351,505765.9193
140942,399770.2375
134411,483340.2778
17344,306436.6115
148564,426112.3892
73234,517366.8268
117425,426962.5563
56580,289188.8172
104322,559287.787
21985,357894.1528
57140,288014.3362
148652,393135.6667
147393,541631.8841
142069,488284.2817
59854,423757.3886
116435,378905.0635
131449,485486.4716
161892,645885.3761
64717,461364
131626,416860.686
1295,249114.4039
164130,698185.4953
52686,342899.7752
27624,352110.938
86489,533905.4127
170160,528017.5128
142876,378387.7233
104729,356570.9629
53144,476530.0017
33058,300464.1519
23296,301397.4138
156449,440344.9836
63795,323776.7666
93613,408829.1299
91576,371778.229
90370,482891.7231
157533,423330.8334
11217,267173.9206
53618,311024.0498
36769,377639.2039
170671,537872.7702
107486,385371.1746
51961,265867.1509
37231,379372.5007
120168,499631.9444
11023,381935.5328
85880,488036.7232
39434,345125.667
2273,247312.3335
18777,299197.8211
7130,294642.5684
111006,534985.3734
165389,442057.7048
48807,284986.8366
111956,386486.9113
7452,290380.5642
126326,464972.4278
71265,478999.1325
94935,455627.2612
7625,305435.0324
38645,300987.217
91715,382247.4674
133218,439386.775
43077,336098.9316
90411,679366.2328
120601,410353.7899
86643,348173.2962
171247,422998.5678
58914,365672.8571
94069,404277.6829
76440,308994.7532
45349,408085.6402
82265,439573.755
177129,595562.2233
78118,427796.2198
167664,591605.7625
10343,366893.0476
111344,357706.0678
151022,573550.9226
109799,439650.1663
67616,458359.2325
100848,463412.2836
96153,482237.8099
40132,291232.7102
150917,407702.1544
182212,478993.8775
132628,419148.0368
176508,667546.4484
159740,460247.268
37529,292646.1346
76203,513608.0024
159953,527222.1286
143744,426940.9134
182856,607228.2628
65957,470841.1548
177105,715582
124908,435463.1807
135479,378049.9286
170155,528017.5128
176226,565024.1148
183543,588835.0046
49952,241971.79
65832,365553.1076
79850,386290.2457
154548,547310.5518
145031,373888.0952
35979,422127.1233
108222,437448.7471
29240,269353.7803
86928,336649.5952
43868,447028.7245
48375,580308.1401
32279,317163.3585
167019,465553.6711
108716,456748.1459
181726,728737.5506
82129,603612.0892
101546,412222.4766
30938,343976.0411
176169,613976.1141
183102,732977.4405
104433,368694.9236
149616,387397.2813
27942,324446.1713
74591,403916.5007
180378,550114.7207
43264,356514.9866
83538,541458.1667
90517,544666.7795
160920,433136.9463
24192,315265.9849
35803,367552.4319
126997,477578.934
39060,359840.8314
69786,627591.172
172738,600291.1315
185781,580185.8492
40777,298311.373
5578,238281.7237
134622,441402.5476
18530,293162.6124
11120,294011.2143
97449,427667.0539
151585,734655.0789
100790,464085.8952
65706,408878.0867
119045,657299.6111
153798,385172.8995
18457,284885.9436
103742,516455.1359
145366,469007.3976
35521,245768.1751
124027,682439.8077
64804,330678.6058
184642,535218.6726
132402,512337.3377
1039,248480.085
172289,491517.8841
100166,578557.6115
5669,331423.2222
127767,577611.0423
175951,558026.4286
68959,431915.8063
1760,275038.4325
61738,628409.2774
23031,306493.0602
88270,473251.3956
166058,437622.7703
59647,365163.1307
129055,645158.8936
70170,354067.7356
85049,445640.9152
159630,563921.6395
92793,498655.0419
14245,345115.8398
132037,503414.2906
179820,597991.48
26017,300895.5747
38600,241707.2653
168777,576211.4257
16172,381491.6667
33306,347191.0027
54420,291732.0725
144959,386149.1587
156299,498339.1667
120812,431844.8843
141354,453870.6879
177100,715582
10819,333144.5848
44580,407983.5244
99138,378627.382
3344,277347.8203
2017,254560.588
57342,322631.342
179264,683255.15
15347,286798.0012
84281,493125.3493
105283,401305.4745
37638,340115.2688
65470,400836.462
2891,388209.1615
68134,489420.4978
126024,588488.1448
115159,404559.8511
67019,591128.9009
54923,543714.3047
94164,481329.0419
44548,381433.2216
148451,450796.1731
136371,378338.9201
10167,316197.0545
124826,542682.0784
152906,431433.6021
136249,458612.2778
167051,529593.4272
54754,304863.0056
92495,403349.6104
38964,362024.4959
150157,588929.4312
23994,290098.9729
168612,570278.8365
70677,516657.8561
66213,307358.1282
149511,364107.9675
175869,535220.0992
13404,342195.4621
27642,352110.938
172045,558871.3592
114269,545094.6938
20496,355771.0172
75213,520030.6171
30719,332865.576
73927,630129.1825
155010,527198.5147
170723,648460.9524
17562,297568.0498
82907,437816.1745
105012,487521.3967
36111,289482.2467
65402,395419.6012
157874,423505.9246
92213,513615.1385
39324,446332.7547
185310,568113.3327
168954,446768.8796
172507,571447.6983
152216,423206.1496
28884,329757.1105
66204,733208.5363
18919,301520.2525
68801,374707.6929
156980,513629.8518
162778,464243.7793
124756,465794.54
154911,491942.5829
40938,318327.4235
37450,367562.0193
7878,373575.7898
93153,432252.7224
49559,277505.173
10327,366893.0476
30944,343976.0411
82196,346726.6894
135543,676609.3423
81738,421202.369
112771,417059.4966
146036,462528.2219
36266,339450.6688
103479,471957.4606
38607,241707.2653
5976,351139.7143
143659,566893.5784
164824,654943.9685
163175,435223.7844
131996,398228.6937
99311,338146.5972
104086,416010.63
92875,374473.394
96506,529391.1452
106226,415014.8525
122431,544666.7795
101622,412249.3896
15476,302744.3427
91813,348085.384
29857,355898.1597
21264,300821.2551
37996,403029.7546
121426,515126.378
7951,308482.8275
53163,476530.0017
66272,538365.5875
89711,421064.8906
70618,516657.8561
18127,306071.5771
56623,263606.3835
114786,473940
51258,363483.3036
80833,470306.5796
145646,600054.481
16528,302017.4561
59288,537255.7062
156894,512644.6459
75855,600108.8968
146034,462528.2219
87536,596772.5684
41235,322779.3706
159297,579659.2466
172172,502771.9155
100399,621622.7421
4019,301631.4584
100450,463576.0164
82489,379078.1011
124793,553898.6012
44302,257353.1826
144387,445347.8739
99170,336636.1656
184739,590005.3571
117077,550595.6305
99974,653720.2137
58810,411246.0373
113944,376751.2319
32852,292278.3042
12113,244336.5157
72541,522389.5251
20950,357877.8866
8774,283680.65
102477,484909.5873
7658,311291.3229
87209,387096.7854
66944,466582.8403
36584,359232.223
78507,653720.2137
77271,419547.7812
185662,718834.7864
61320,390555.8366
136859,389180.5126
47534,370428.8413
42681,259954.3645
185058,673111.0337
119930,598128.1534
134660,490122.1431
100055,516687.1606
180404,584300.6679
147235,575132.506
183777,585489.1111
95534,448164.3054
112398,413225.0809
28626,320202.1922
185020,632173.5874
52970,276624.9076
22920,299174.3236
166016,483374.3395
8874,285775.7004
123565,435141.6798
97354,405952.8526
130814,382564.6228
142936,414489.2221
179047,593390.0639
786,244393.1743
6404,313810.8368
92888,609616.7535
81550,466366.6357
145157,612205.3224
172971,417254.4823
139648,428377.492
120602,410353.7899
139171,335534.2973
90018,391350.6947
133173,515680.2778
25994,289178.7001
68557,453352.0756
126648,476693.9862
181307,676158.3623
144427,413724.0807
128802,368442.6863
380,238220.3968
39394,339642.2148
156354,508440.1333
60920,365891.9054
161242,559591.4127
26538,325449.1738
112872,440557.5278
144565,592064.7445
168230,685715.0089
82130,603612.0892
174287,689395.2334
169829,558871.3592
4451,237130.1512
126626,580972.3532
82714,372222.4462
166778,577454.114
185390,711466.48
34535,400160.627
181149,656310.1391
121980,425531.7539
76243,355051.0643
64569,378381.4501
130446,347354.1361
134005,361421.0008
105254,401509.7967
105022,572864.4343
185256,622092.2596
147099,482229.9762
39982,302744.3427
119540,526585.7361
178197,742808.221
67622,636869.1918
86491,533905.4127
13835,364758.1993
40309,423725.9157
80994,342240.1816
115621,456273.3185
150346,398501.2433
44328,295080.8501
153332,638199.1724
23471,313554.9575
85491,434926.6755
71734,476570.9897
77129,345649.6633
148805,506878.5503
105273,502926.4414
59996,396332.5143
74245,360954.85
108958,545850.0575
5967,475566.7716
69415,693475.7817
138651,457064.4578
29943,295080.8501
149237,388574.4838
71242,385780.9576
78610,462290.8544
24775,285643.411
67241,481191.7587
53712,290773.2653
177693,588745.6775
97562,396457.1756
64922,662066.8571
52209,290809.6838
161762,558409.8787
49320,587122.8659
172009,512337.3377
41373,286856.1901
98198,360618.935
112553,385632.5123
127947,592237.619
115626,544518.6967
109039,516455.1359
679,247634.8463
153227,430130.3273
109887,362732.845
8655,278578.1797
58996,364328.5486
44861,317731.6267
159451,637582.4899
143878,451680.9048
25879,292646.1346
22370,302027.5053
48538,325162.4456
135383,507616.048
43547,488157.0018
99762,415732.2996
167476,518620.5881
69677,451459.4376
77283,420570.1567
60879,387091.5722
145716,430319.9037
102818,465226.9107
3464,340317.0291
140980,459953.0291
82288,396756.4444
44289,257353.1826
6159,438862.7958
174669,682175.5863
153879,565374.78
102404,613756.7581
45804,349125.9338
147861,519655.6453
142742,419779.4924
182653,703242.9304
11166,312191.8059
116796,380020.5689
180643,568113.3327
30102,306493.0602
79086,461899.0151
68000,605098.2456
123191,350091.9699
166665,492180.1907
114453,372821.034
178124,584915.9188
37678,300585.9776
119845,483983.3179
36849,274927.8847
150627,436176.702
68850,363966.0476
76133,473099.0595
58202,363247.2516
36474,360144.7798
180318,585580.2079
179182,750561.2385
88975,411498.0312
71874,419888.3911
86635,365898.5162
39319,446332.7547
3981,353237.666
103592,443275.2627
25096,291732.0725
50792,266061.2248
156267,487272.8119
162994,556007.7644
154077,429755.3997
144485,423721.3851
36697,346451.9485
68871,363966.0476
76977,349794.07
122300,414505.8095
157453,575083.189
53718,290773.2653
100057,516687.1606
12522,301520.2525
47991,315153.9897
34607,317948.1635
185711,607652.8263
83136,437816.1745
133559,383233.314
55707,424898.9248
137189,386398.6296
68206,404655.828
32113,297118.7004
6323,295160.3232
10996,392846.7519
110317,434680.6322
48825,284986.8366
156351,508440.1333
183433,553785.5476
10027,353550.6385
50584,307861.8445
10274,349372.5714
39275,489242.5329
29828,385742
73671,429477.5933
89917,432211.4688
161578,566522.7584
10506,384120.2629
148838,600809.2759
96332,445229.2889
154523,568035
6240,366630.9531
168769,576211.4257
144050,490009.5501
103092,359020.3884
159616,459268.0272
183174,552466.9021
27586,303850.4955
119200,461915.973
148210,402874.7994
140911,407179.0582
109088,455605.4039
50991,369880.0211
158123,559295.8463
38075,734940.2294
106521,402792.0997
17836,310978.2287
146508,422353.499
162831,461938.9438
165433,405290.9433
185521,686448.5199
25891,292646.1346
107841,616284.9405
23186,295409.0545
134567,423719.0079
53050,249012.8111
111896,354114.3309
159080,569999.392
177671,588745.6775
139781,497154.4497
35393,324708.301
5109,223417.2755
136517,421198.996
3548,195910.6667
54550,358226.1097
172377,472189.6831
110543,436574.2303
166201,447260.3328
73305,395480.5911
141297,692927.1657
3405,388209.1615
170274,649447.8132
13800,346530.2616
169165,597536.0459
65517,574724.1223
121389,417155.7183
127678,475383.921
154559,520646.5723
26402,260099.1987
12866,313507.334
54891,290293.7257
99468,334346.3032
46190,455128.3333
123937,505765.9193
93757,598267.7419
86446,615388.1191
176445,671214.1329
148166,450562.0777
161888,638164.8214
114729,380888.6847
117794,728918.5562
85180,405802.3407
168268,518620.5881
71606,400997.0159
41447,364168.6486
110225,450709.932
37685,300585.9776
90001,462623.5881
30142,292207.6835
156820,467280
55645,419171.5415
16038,392232.6905
181961,550745.3214
104030,415935.8474
52291,453554.2465
170120,436440.3753
139290,351546.4633
102682,391305.0348
3932,230080.4537
18925,301520.2525
16002,285483.6285
125739,487928.2586
15340,286798.0012
36074,300777.3978
163327,443341.5656
173159,552943.0723
67095,667092.8611
113015,472055.539
117227,335306.4558
50095,316775.5459
2279,311401.722
24050,299359.1586
167972,462760.4436
8701,260900.5243
114548,385990.75
35132,302027.5053
93181,388087.3925
110196,358614.9051
70703,516231.0211
51764,334661.9162
174798,734482.3333
135276,455400.2063
70642,516231.0211
109895,429863.1125
168145,481865.246
23834,329643.4404
165841,504038.0387
177848,601839.197
76192,466628.9333
48788,302744.3427
183043,646879.8864
74811,378873.8578
103920,503414.2906
176527,719498.0263
94038,498806.5852
177020,688218.2334
150426,494692.0533
116514,430384.7778
78230,547577.9816
5142,223417.2755
75536,457864.3157
13910,367339.0476
123264,422069.3416
30629,314122.8806
165519,443598.9728
33641,324967.3524
48578,418079.9105
160183,464243.7793
8497,314559.1605
148246,491311.5237
407,250237.7354
12338,306332.504
184052,728340.0927
40106,380247.4028
122225,319481.455
162927,419078.0074
45870,280480.1867
180610,497353.3381
31611,350173.8463
84703,329479.974
16650,307417.226
122992,531232.3642
4416,373089.393
135981,343632.4297
85586,374068.6469
133749,404638.2697
52271,280663.9335
145263,359251.827
56695,305838.5186
151505,362838.6656
173821,516657.8611
85070,313876.1941
2529,205360.0141
15972,442791.3025
4405,254560.588
115252,450214.3696
38344,293842.1381
